"scientific_name","family","taxonrank","gbif_rec"
"Heliocarpus americanus L.","Malvaceae","SPECIES","6"
"Pinus caribaea Morelet","Pinaceae","SPECIES","6"
"Piper hartwegianum (Benth.) C.DC.","Piperaceae","SPECIES","6"
"Heliconia venusta Abalo & G.Morales","Heliconiaceae","SPECIES","6"
"Elaeagia karstenii Standl.","Rubiaceae","SPECIES","6"
"Atrichum polycarpum (Müll.Hal.) Schimp. ex Mitt.","Polytrichaceae","SPECIES","6"
"Pithecellobium lanceolatum (Humb. & Bonpl. ex Willd.) Benth.","Fabaceae","SPECIES","6"
"Anthurium andraeanum Linden ex André","Araceae","SPECIES","6"
"Heliconia psittacorum L.f.","Heliconiaceae","SPECIES","6"
"Eleutheranthera tenella (Kunth) H.Rob.","Asteraceae","SPECIES","6"
"Centrosema pubescens Benth.","Fabaceae","SPECIES","6"
"Clusiaceae","Clusiaceae","FAMILY","6"
"Handroanthus chrysanthus (Jacq.) S.O.Grose","Bignoniaceae","SPECIES","6"
"Porotrichum expansum (Taylor) Mitt.","Neckeraceae","SPECIES","6"
"Porotrichum longirostre (Hook.) Mitt.","Neckeraceae","SPECIES","6"
"Vriesea pereziana (André) L.B.Sm.","Bromeliaceae","SPECIES","6"
"Vochysia Aubl.","Vochysiaceae","GENUS","6"
"Guzmania pearcei (Baker) L.B.Sm.","Bromeliaceae","SPECIES","6"
"Clusia minor L.","Clusiaceae","SPECIES","6"
"Vismia baccifera (L.) Triana & Planch.","Hypericaceae","SPECIES","6"
"Viburnum toronis Killip & A.C.Sm.","Viburnaceae","SPECIES","6"
"Araceae","Araceae","FAMILY","6"
"Urochloa maxima (Jacq.) R.D.Webster","Poaceae","SPECIES","6"
"Psychotria L.","Rubiaceae","GENUS","6"
"Leucobryum giganteum Müll.Hal.","Leucobryaceae","SPECIES","6"
"Urera baccifera (L.) Gaudich. ex Wedd.","Urticaceae","SPECIES","6"
"Melochia pyramidata L.","Malvaceae","SPECIES","6"
"Quadrella odoratissima (Jacq.) Hutch.","Capparaceae","SPECIES","6"
"Murraya paniculata (L.) Jacq.","Rutaceae","SPECIES","6"
"Renealmia ligulata Maas","Zingiberaceae","SPECIES","6"
"Turnera ulmifolia L.","Turneraceae","SPECIES","6"
"Erythrodontium longisetum (Hook.) Paris","Entodontaceae","SPECIES","6"
"Guatteria goudotiana Triana & Planch.","Annonaceae","SPECIES","6"
"Rhodobryum grandifolium (Taylor) Schimp.","Bryaceae","SPECIES","6"
"Araucaria heterophylla (Salisb.) Franco","Araucariaceae","SPECIES","6"
"Roupala monosperma (Ruiz & Pav.) I.M.Johnst.","Proteaceae","SPECIES","6"
"Roupala montana Aubl.","Proteaceae","SPECIES","6"
"Ruellia blechum L.","Acanthaceae","SPECIES","6"
"Clusia crenata Cuatrec.","Clusiaceae","SPECIES","6"
"Lepidaploa canescens (Kunth) H.Rob.","Asteraceae","SPECIES","6"
"Bauhinia monandra Kurz","Fabaceae","SPECIES","6"
"Ageratina popayanensis (Hieron.) R.M.King & H.Rob.","Asteraceae","SPECIES","5"
"Psychotria micrantha Kunth","Rubiaceae","SPECIES","5"
"Manilkara zapota (L.) P.Royen","Sapotaceae","SPECIES","5"
"Guatteria hirsuta Ruiz & Pav.","Annonaceae","SPECIES","5"
"Calatola","Icacinaceae","GENUS","5"
"Piper peltatum L.","Piperaceae","SPECIES","5"
"Loranthaceae","Loranthaceae","FAMILY","5"
"Anthurium microspadix Schott","Araceae","SPECIES","5"
"Oplismenus burmanni (Retz.) P.Beauv.","Poaceae","SPECIES","5"
"Achatocarpus nigricans Triana","Achatocarpaceae","SPECIES","5"
"Heliconia latispatha Benth.","Heliconiaceae","SPECIES","5"
"Cupania L.","Sapindaceae","GENUS","5"
"Begonia parviflora Poepp. & Endl.","Begoniaceae","SPECIES","5"
"Trentepohlia Martius, 1817","Trentepohliaceae","GENUS","5"
"Myrsine coriacea (Sw.) R.Br.","Primulaceae","SPECIES","5"
"Elaphoglossum Schott ex J.Sm.","Dryopteridaceae","GENUS","5"
"Ficus obtusifolia Kunth","Moraceae","SPECIES","5"
"Elaeagia utilis (Goudot) Wedd.","Rubiaceae","SPECIES","5"
"Aiphanes aculeata Willd.","Arecaceae","SPECIES","5"
"Maxillaria Ruiz & Pav.","Orchidaceae","GENUS","5"
"Piper subflavum C.DC.","Piperaceae","SPECIES","5"
"Capsicum lycianthoides Bitter","Solanaceae","SPECIES","5"
"Racinaea M.A.Spencer & L.B.Sm.","Bromeliaceae","GENUS","5"
"Solanum sycophanta Dunal","Solanaceae","SPECIES","5"
"Codiaeum variegatum (L.) Rumph. ex A.Juss.","Euphorbiaceae","SPECIES","5"
"Tabernaemontana litoralis Kunth","Apocynaceae","SPECIES","5"
"Lacistema aggregatum Fawc. & Rendle","Lacistemataceae","SPECIES","5"
"Anthurium pulchellum Engl.","Araceae","SPECIES","5"
"Blakea calyptrata Gleason","Melastomataceae","SPECIES","5"
"Castilla elastica Cerv.","Moraceae","SPECIES","5"
"Euterpe precatoria var. longevaginata (Mart.) A.J.Hend.","Arecaceae","VARIETY","5"
"Zanthoxylum L.","Rutaceae","GENUS","5"
"Eugenia uniflora L.","Myrtaceae","SPECIES","5"
"Lonchocarpus punctatus Kunth","Fabaceae","SPECIES","5"
"Solanum dolosum C.V.Morton ex S.Knapp","Solanaceae","SPECIES","5"
"Lepidopilum pallidonitens (Müll.Hal.) Paris","Pilotrichaceae","SPECIES","5"
"Clidemia hirta (L.) D.Don","Melastomataceae","SPECIES","5"
"Porotrichum mutabile Hampe","Neckeraceae","SPECIES","5"
"Centropogon congestus Gleason","Campanulaceae","SPECIES","5"
"Cosmibuena grandiflora (Ruiz & Pav.) Rusby","Rubiaceae","SPECIES","5"
"Chusquea latifolia L.G.Clark","Poaceae","SPECIES","5"
"Heliconia wagneriana Petersen","Heliconiaceae","SPECIES","5"
"Palicourea Aubl.","Rubiaceae","GENUS","5"
"Capsicum dimorphum (Miers) Kuntze","Solanaceae","SPECIES","5"
"Washingtonia robusta H.Wendl.","Arecaceae","SPECIES","5"
"Terminalia buceras (L.) C.Wright","Combretaceae","SPECIES","5"
"Monochaetum lineatum (D.Don) Naudin","Melastomataceae","SPECIES","5"
"Leiomela bartramioides (Hook.) Paris","Bartramiaceae","SPECIES","5"
"Columnea fuscihirta L.P.Kvist & L.E.Skog","Gesneriaceae","SPECIES","5"
"Palicourea angustifolia Kunth","Rubiaceae","SPECIES","5"
"Cinchona pubescens Vahl","Rubiaceae","SPECIES","5"
"Gaya mutisiana Krapov.","Malvaceae","SPECIES","5"
"Thamniopsis undata (Hedw.) W.R.Buck","Pilotrichaceae","SPECIES","5"
"Paspalum notatum Flüggé","Poaceae","SPECIES","5"
"Asplenium volubile N.Murak. & R.C.Moran","Aspleniaceae","SPECIES","5"
"Oxypetalum cordifolium (Vent.) Schltr.","Apocynaceae","SPECIES","5"
"Guaiacum officinale L.","Zygophyllaceae","SPECIES","5"
"Ipomoea triloba L.","Convolvulaceae","SPECIES","5"
"Croton magdalenensis Müll.Arg.","Euphorbiaceae","SPECIES","5"
"Faramea ramosiana C.M.Taylor","Rubiaceae","SPECIES","5"
"Prestoea acuminata var. acuminata","Arecaceae","VARIETY","5"
"Desmodium tortuosum (Sw.) DC.","Fabaceae","SPECIES","5"
"Lagerstroemia speciosa (L.) Pers.","Lythraceae","SPECIES","5"
"Heliconia bihai (L.) L.","Heliconiaceae","SPECIES","5"
"Glossoloma schultzei (Mansf.) J.L.Clark","Gesneriaceae","SPECIES","5"
"Emilia fosbergii Nicolson","Asteraceae","SPECIES","5"
"Guzmania kalbreyeri (Baker) L.B.Sm.","Bromeliaceae","SPECIES","5"
"Brunellia comocladifolia Humb. & Bonpl.","Brunelliaceae","SPECIES","5"
"Eschweilera caudiculata R.Knuth","Lecythidaceae","SPECIES","5"
"Inga Mill.","Fabaceae","GENUS","5"
"Thuidium delicatulum (Hedw.) Schimp.","Thuidiaceae","SPECIES","5"
"Zygia longifolia (Humb. & Bonpl. ex Willd.) Britton & Rose","Fabaceae","SPECIES","5"
"Euphorbia laurifolia Juss. ex Lam.","Euphorbiaceae","SPECIES","5"
"Petrea rugosa Kunth","Verbenaceae","SPECIES","5"
"Lycopodium clavatum L.","Lycopodiaceae","SPECIES","5"
"Petiveria alliacea L.","Phytolaccaceae","SPECIES","5"
"Dioscorea Plum. ex L.","Dioscoreaceae","GENUS","5"
"Russelia equisetiformis Schltdl. & Cham.","Plantaginaceae","SPECIES","5"
"Ixora coccinea L.","Rubiaceae","SPECIES","5"
"Alchornea grandiflora Müll.Arg.","Euphorbiaceae","SPECIES","5"
"Alchornea triplinervia (Spreng.) Müll.Arg.","Euphorbiaceae","SPECIES","5"
"Cynodon dactylon (L.) Pers.","Poaceae","SPECIES","5"
"Piper carpunya Ruiz & Pav.","Piperaceae","SPECIES","5"
"Aeschynomene villosa Poir.","Fabaceae","SPECIES","5"
"Thunbergia grandiflora (Roxb. ex Rottler) Roxb.","Acanthaceae","SPECIES","5"
"Homolepis glutinosa (Sw.) Zuloaga & Soderstr.","Poaceae","SPECIES","5"
"Philodendron verrucosum L.Mathieu ex Schott","Araceae","SPECIES","5"
"Miconia rubiginosa (Bonpl.) DC.","Melastomataceae","SPECIES","5"
"Peperomia sympodialis Trel. & Yunck.","Piperaceae","SPECIES","5"
"Malvaceae","Malvaceae","FAMILY","5"
"Hibiscus rosa-sinensis L.","Malvaceae","SPECIES","5"
"Verbesina arborea Kunth","Asteraceae","SPECIES","5"
"Guzmania cabrerae Gilmartin","Bromeliaceae","SPECIES","5"
"Freziera nervosa Bonpl.","Pentaphylacaceae","SPECIES","5"
"Chamaedorea Willd.","Arecaceae","GENUS","5"
"Pogonatum semipellucidum (Hampe) Mitt.","Polytrichaceae","SPECIES","5"
"Freziera sericea Humb. & Bonpl.","Pentaphylacaceae","SPECIES","5"
"Miconia stenostachya (Schrank & Mart.) DC.","Melastomataceae","SPECIES","5"
"Gomphrena globosa L.","Amaranthaceae","SPECIES","5"
"Casearia sylvestris Sw.","Salicaceae","SPECIES","5"
"Anacardium occidentale L.","Anacardiaceae","SPECIES","5"
"Faramea Aubl.","Rubiaceae","GENUS","5"
"Miconia lehmannii Cogn.","Melastomataceae","SPECIES","5"
"Psidium guineense Sw.","Myrtaceae","SPECIES","5"
"Ipomoea hederacea Jacq.","Convolvulaceae","SPECIES","5"
"Anredera cordifolia (Ten.) Steenis","Basellaceae","SPECIES","5"
"Cyclopeltis semicordata (Sw.) J.Sm.","Lomariopsidaceae","SPECIES","5"
"Chromolaena tacotana (Klatt) R.M.King & H.Rob.","Asteraceae","SPECIES","5"
"Stachytarpheta cayennensis (Rich.) Vahl","Verbenaceae","SPECIES","5"
"Calliandra haematocephala Hassk.","Fabaceae","SPECIES","5"
"Chrysobalanus icaco L.","Chrysobalanaceae","SPECIES","5"
"Tradescantia pallida (Rose) D.R.Hunt","Commelinaceae","SPECIES","5"
"Caryota mitis Lour.","Arecaceae","SPECIES","5"
"Melothria pendula L.","Cucurbitaceae","SPECIES","5"
"Kohleria inaequalis (Benth.) Wiehler","Gesneriaceae","SPECIES","5"
"Macleania antioquiae B.Fedtsch. & Basil.","Ericaceae","SPECIES","5"
"Calathea timothei H.Kenn.","Marantaceae","SPECIES","5"
"Solanum sisymbriifolium Lam.","Solanaceae","SPECIES","4"
"Asplenium hastatum Klotzsch ex Kunze","Aspleniaceae","SPECIES","4"
"Ficus lyrata Warb.","Moraceae","SPECIES","4"
"Euphorbia insulana Vell.","Euphorbiaceae","SPECIES","4"
"Schinus terebinthifolia Raddi","Anacardiaceae","SPECIES","4"
"Clusia hydrogera Cuatrec.","Clusiaceae","SPECIES","4"
"Tillandsia usneoides (L.) L.","Bromeliaceae","SPECIES","4"
"Schefflera vasqueziana Harms","Araliaceae","SPECIES","4"
"Nectandra membranacea (Sw.) Griseb.","Lauraceae","SPECIES","4"
"Acmella oppositifolia (Lam.) R.K.Jansen","Asteraceae","SPECIES","4"
"Solanum anisophyllum Van Heurck & Müll.Arg.","Solanaceae","SPECIES","4"
"Terminalia amazonia (J.F.Gmel.) Exell","Combretaceae","SPECIES","4"
"Cordia acuta Pittier","Cordiaceae","SPECIES","4"
"Gaultheria Kalm ex L.","Ericaceae","GENUS","4"
"Trichostomum brachydontium Bruch","Pottiaceae","SPECIES","4"
"Rhynchostegium scariosum (Taylor) A.Jaeger","Brachytheciaceae","SPECIES","4"
"Anthurium martae Croat & Castaño","Araceae","SPECIES","4"
"Euphorbia hirta L.","Euphorbiaceae","SPECIES","4"
"Ardisia elliptica Thunb.","Primulaceae","SPECIES","4"
"Asplenium radicans L.","Aspleniaceae","SPECIES","4"
"Campanulaceae","Campanulaceae","FAMILY","4"
"Clusia ducu Benth.","Clusiaceae","SPECIES","4"
"Acacia mangium Willd.","Fabaceae","SPECIES","4"
"Euphorbia cestrifolia Kunth","Euphorbiaceae","SPECIES","4"
"Trichomanes L.","Hymenophyllaceae","GENUS","4"
"Tillandsia longifolia Baker","Bromeliaceae","SPECIES","4"
"Groutiella apiculata (Hook.) H.A.Crum & Steere","Orthotrichaceae","SPECIES","4"
"Thespesia populnea (L.) Sol. ex Corrêa","Malvaceae","SPECIES","4"
"Cavendishia dulcis Luteyn","Ericaceae","SPECIES","4"
"Trichilia pallida Sw.","Meliaceae","SPECIES","4"
"SH1206275.09FU","Rubiaceae","UNRANKED","4"
"SH1099843.09FU","Gnetaceae","UNRANKED","4"
"Persea cuneata Meisn.","Lauraceae","SPECIES","4"
"Pernettya Gaudich.","Ericaceae","GENUS","4"
"Rudgea vallis (Standl. ex Steyerm.) C.M.Taylor","Rubiaceae","SPECIES","4"
"Chamaedorea linearis (Ruiz & Pav.) Mart.","Arecaceae","SPECIES","4"
"Bignonia diversifolia Kunth","Bignoniaceae","SPECIES","4"
"Homolepis aturensis (Kunth) Chase","Poaceae","SPECIES","4"
"Averrhoa carambola L.","Oxalidaceae","SPECIES","4"
"Diplazium roemerianum (Kunze) C.Presl","Athyriaceae","SPECIES","4"
"Caesalpinia ebano H.Karst.","Fabaceae","SPECIES","4"
"Phoenix roebelenii O'Brien","Arecaceae","SPECIES","4"
"Peperomia peltoidea Kunth","Piperaceae","SPECIES","4"
"Hibiscus L.","Malvaceae","GENUS","4"
"Chlorospatha bullata Croat & L.P.Hannon","Araceae","SPECIES","4"
"Phyllanthus acidus (L.) Skeels","Phyllanthaceae","SPECIES","4"
"Colocasia esculenta (L.) Schott","Araceae","SPECIES","4"
"Crateva tapia L.","Capparaceae","SPECIES","4"
"Hypoestes phyllostachya Baker","Acanthaceae","SPECIES","4"
"Bidens pilosa L.","Asteraceae","SPECIES","4"
"Pentacalia breviligulata (Hieron.) Cuatrec.","Asteraceae","SPECIES","4"
"Hyptis lantanifolia Poit.","Lamiaceae","SPECIES","4"
"Donnellia commutata (Müll.Hal.) W.R.Buck","Sematophyllaceae","SPECIES","4"
"Cestrum fragile Francey","Solanaceae","SPECIES","4"
"Peltaea ovata (C.Presl) Standl.","Malvaceae","SPECIES","4"
"Chrysochlamys Poepp. & Endl.","Clusiaceae","GENUS","4"
"SH0921652.09FU","Scenedesmaceae","UNRANKED","4"
"Angelonia salicariifolia Bonpl.","Plantaginaceae","SPECIES","4"
"Heliotropium indicum L.","Heliotropiaceae","SPECIES","4"
"Serpocaulon triseriale (Sw.) A.R.Sm.","Polypodiaceae","SPECIES","4"
"Drymaria cordata (L.) Willd. ex Schult.","Caryophyllaceae","SPECIES","4"
"Pavonia Cav.","Malvaceae","GENUS","4"
"Inga holtonii Pittier","Fabaceae","SPECIES","4"
"Piper auritum Kunth","Piperaceae","SPECIES","4"
"Duranta mutisii L.f.","Verbenaceae","SPECIES","4"
"Chusquea sneidernii Aspl.","Poaceae","SPECIES","4"
"Bryum argenteum Hedw.","Bryaceae","SPECIES","4"
"Dussia lehmannii Harms","Fabaceae","SPECIES","4"
"Passiflora munchiquensis Al.Hern.","Passifloraceae","SPECIES","4"
"Piper glanduligerum C.DC.","Piperaceae","SPECIES","4"
"Passiflora L.","Passifloraceae","GENUS","4"
"Dendropanax lehmannii (Harms) Harms","Araliaceae","SPECIES","4"
"Baccharis decussata (Klatt) Hieron.","Asteraceae","SPECIES","4"
"Ludwigia affinis (DC.) H.Hara","Onagraceae","SPECIES","4"
"Piper oroense Yunck.","Piperaceae","SPECIES","4"
"Piperaceae","Piperaceae","FAMILY","4"
"Microgramma percussa (Cav.) de la Sota","Polypodiaceae","SPECIES","4"
"Ipomoea hederifolia L.","Convolvulaceae","SPECIES","4"
"Costus leucanthus Maas","Costaceae","SPECIES","4"
"Beilschmiedia costaricensis (Mez & Pittier) C.K.Allen","Lauraceae","SPECIES","4"
"Canna indica L.","Cannaceae","SPECIES","4"
"Iresine diffusa Humb. & Bonpl. ex Willd.","Amaranthaceae","SPECIES","4"
"Anthurium pedatum (Kunth) Endl. ex Kunth","Araceae","SPECIES","4"
"Ixora finlaysoniana Wall. ex G.Don","Rubiaceae","SPECIES","4"
"Senna obtusifolia (L.) H.S.Irwin & Barneby","Fabaceae","SPECIES","4"
"Adiantum L.","Pteridaceae","GENUS","4"
"Palicourea hazenii subsp. hazenii","Rubiaceae","SUBSPECIES","4"
"Zelometeorium patulum (Hedw.) Manuel","Brachytheciaceae","SPECIES","4"
"Plantago major L.","Plantaginaceae","SPECIES","4"
"Elaphoglossum erinaceum (Fée) T.Moore","Dryopteridaceae","SPECIES","4"
"Cyrtochilum murinum (Rchb.f.) Kraenzl.","Orchidaceae","SPECIES","4"
"Zanthoxylum martinicense subsp. amoyense (Tul.) Reynel","Rutaceae","SUBSPECIES","4"
"Palicourea graciliflora Standl.","Rubiaceae","SPECIES","4"
"Jatropha integerrima Jacq.","Euphorbiaceae","SPECIES","4"
"Pleurothallis cordata (Ruiz & Pav.) Lindl.","Orchidaceae","SPECIES","4"
"Citrus ×sinensis (L.) Osbeck","Rutaceae","SPECIES","4"
"Costus L.","Costaceae","GENUS","4"
"Senna Mill.","Fabaceae","GENUS","4"
"Pachira aquatica Aubl.","Malvaceae","SPECIES","4"
"Crocosmia ×crocosmiiflora (Lemoine) N.E.Br.","Iridaceae","SPECIES","4"
"Cyperus L.","Cyperaceae","GENUS","4"
"Plumbago auriculata Lam.","Plumbaginaceae","SPECIES","4"
"Brugmansia ×candida Pers.","Solanaceae","SPECIES","4"
"Kigelia africana (Lam.) Benth.","Bignoniaceae","SPECIES","4"
"Kohleria affinis (Fritsch) Roalson & Boggan","Gesneriaceae","SPECIES","4"
"Asplenium theciferum (Kunth) Mett.","Aspleniaceae","SPECIES","4"
"Bauhinia purpurea L.","Fabaceae","SPECIES","4"
"Xanthosoma giraldoi Croat, Delannay & E.Calderón","Araceae","SPECIES","4"
"Centropogon solanifolius Benth.","Campanulaceae","SPECIES","4"
"Mezobromelia capituligera (Griseb.) J.R.Grant","Bromeliaceae","SPECIES","4"
"Kohleria amabilis var. bogotensis (G.Nicholson) L.P.Kvist & L.E.Skog","Gesneriaceae","VARIETY","4"
"Mollinedia Ruiz & Pav.","Monimiaceae","GENUS","4"
"Centropogon pedicellaris Gleason","Campanulaceae","SPECIES","4"
"Begonia microcarpa A.DC.","Begoniaceae","SPECIES","4"
"Hedyosmum bonplandianum Kunth","Chloranthaceae","SPECIES","4"
"Cybianthus verticilloides (Cuatrec.) G.Agostini","Primulaceae","SPECIES","4"
"Kohleria tigridia (Ohlend.) Roalson & Boggan","Gesneriaceae","SPECIES","4"
"Cybianthus occigranatensis (Cuatrec.) G.Agostini","Primulaceae","SPECIES","4"
"Polytrichum juniperinum Hedw.","Polytrichaceae","SPECIES","4"
"Pontederia crassipes Mart.","Pontederiaceae","SPECIES","4"
"Ageratum conyzoides L.","Asteraceae","SPECIES","4"
"Marcgraviastrum mixtum (Triana & Planch.) Bedell","Marcgraviaceae","SPECIES","4"
"Licaria applanata van der Werff","Lauraceae","SPECIES","4"
"Trachyxiphium subfalcatum (Hampe) W.R.Buck","Pilotrichaceae","SPECIES","4"
"Porotrichum filiferum Mitt.","Neckeraceae","SPECIES","4"
"Mammea americana L.","Calophyllaceae","SPECIES","4"
"Ladenbergia magnifolia (Ruiz & Pav.) Klotzsch","Rubiaceae","SPECIES","4"
"Gynerium sagittatum (Aubl.) P.Beauv.","Poaceae","SPECIES","4"
"Clusia octopetala Cuatrec.","Clusiaceae","SPECIES","4"
"Aristolochia ringens Vahl","Aristolochiaceae","SPECIES","4"
"Cavendishia nitens Sleumer","Ericaceae","SPECIES","4"
"Sematophyllum caespitosum Mitt.","Sematophyllaceae","SPECIES","4"
"Pouteria sapota (Jacq.) H.E.Moore & Stearn","Sapotaceae","SPECIES","4"
"Vismia macrophylla Kunth","Hypericaceae","SPECIES","4"
"Ocotea insularis (Meisn.) Mez","Lauraceae","SPECIES","4"
"Cavendishia spicata A.C.Sm.","Ericaceae","SPECIES","4"
"Banara guianensis Aubl.","Salicaceae","SPECIES","4"
"Epidendrum radicans Pav. ex Lindl.","Orchidaceae","SPECIES","4"
"Viburnum cornifolium Killip & A.C.Sm.","Viburnaceae","SPECIES","4"
"Meriania silverstonei Humberto Mend. & Fern.Alonso","Melastomataceae","SPECIES","4"
"Norantea guianensis Aubl.","Marcgraviaceae","SPECIES","4"
"Laportea aestuans (L.) Chew","Urticaceae","SPECIES","4"
"Bougainvillea glabra Choisy","Nyctaginaceae","SPECIES","4"
"Guzmania coriostachya (Griseb.) Mez","Bromeliaceae","SPECIES","4"
"Stigmaphyllon venulosum Cuatrec.","Malpighiaceae","SPECIES","4"
"Verbesina nudipes S.F.Blake","Asteraceae","SPECIES","4"
"Annona squamosa L.","Annonaceae","SPECIES","4"
"Gunnera L.","Gunneraceae","GENUS","4"
"Fissidens weirii var. hemicraspedophyllus (Cardot) Pursell","Fissidentaceae","VARIETY","4"
"Leucoloma cruegerianum (Müll.Hal.) A.Jaeger","Dicranaceae","SPECIES","4"
"Morella pubescens (Humb. & Bonpl. ex Willd.) Wilbur","Myricaceae","SPECIES","4"
"Symplocos Jacq.","Symplocaceae","GENUS","4"
"Fissidens crispus Mont.","Fissidentaceae","SPECIES","4"
"Erato vulcanica (Klatt) H.Rob.","Asteraceae","SPECIES","4"
"Psychotria deflexa DC.","Rubiaceae","SPECIES","4"
"Gossypium L.","Malvaceae","GENUS","4"
"Clusia magnifolia Cuatrec.","Clusiaceae","SPECIES","4"
"Sanicula liberta Cham. & Schltdl.","Apiaceae","SPECIES","4"
"Anthurium caucanum Engl.","Araceae","SPECIES","4"
"Glycine max (L.) Merr.","Fabaceae","SPECIES","4"
"Gaiadendron punctatum (Ruiz & Pav.) G.Don","Loranthaceae","SPECIES","4"
"Pteridophyta",NULL,"PHYLUM","4"
"Syrrhopodon lycopodioides (Sw. ex Brid.) Müll.Hal.","Calymperaceae","SPECIES","4"
"Sphagnum magellanicum Brid.","Sphagnaceae","SPECIES","4"
"Syrrhopodon prolifer var. tenuifolius (Sull.) W.D.Reese","Calymperaceae","VARIETY","4"
"Neomarica longifolia (Link & Otto) Sprague","Iridaceae","SPECIES","4"
"Punica granatum L.","Lythraceae","SPECIES","4"
"Scleria gaertneri Raddi","Cyperaceae","SPECIES","4"
"Sciodaphyllum ferrugineum (Willd. ex Schult.) Decne. & Planch.","Araliaceae","SPECIES","4"
"Sorghum bicolor (L.) Moench","Poaceae","SPECIES","4"
"Clidemia D.Don","Melastomataceae","GENUS","4"
"Quercus humboldtii Bonpl.","Fagaceae","SPECIES","4"
"Racinaea spiculosa (Griseb.) M.A.Spencer & L.B.Sm.","Bromeliaceae","SPECIES","4"
"Calophyllum L.","Calophyllaceae","GENUS","4"
"Asplundia Harling","Cyclanthaceae","GENUS","4"
"Cassia javanica L.","Fabaceae","SPECIES","3"
"Matisia cordata Humb. & Bonpl.","Malvaceae","SPECIES","3"
"Cordia colombiana Killip","Cordiaceae","SPECIES","3"
"Melia azedarach L.","Meliaceae","SPECIES","3"
"Cordyline rubra Otto & A.Dietr.","Asparagaceae","SPECIES","3"
"Mentzelia aspera L.","Loasaceae","SPECIES","3"
"Meriania nobilis Triana","Melastomataceae","SPECIES","3"
"Merremia umbellata (Linnaeus, 1753) Halber","Convolvulaceae","SPECIES","3"
"Besleria vestita Fritsch","Gesneriaceae","SPECIES","3"
"Cosmos sulphureus Cav.","Asteraceae","SPECIES","3"
"Miconia dodecandra (Desr.) Cogn.","Melastomataceae","SPECIES","3"
"Miconia neomicrantha Judd & Skean","Melastomataceae","SPECIES","3"
"Cranichis wageneri Rchb.f.","Orchidaceae","SPECIES","3"
"Bignonia magnifica W.Bull","Bignoniaceae","SPECIES","3"
"Billia rosea (Planch. & Linden) C.Ulloa & P.M.Jørg.","Sapindaceae","SPECIES","3"
"Crinum L.","Amaryllidaceae","GENUS","3"
"Critoniella acuminata (Kunth) R.M.King & H.Rob.","Asteraceae","SPECIES","3"
"Mollinedia tomentosa (Benth.) Tul.","Monimiaceae","SPECIES","3"
"Crotalaria incana L.","Fabaceae","SPECIES","3"
"Monochaetum (DC.) Naudin","Melastomataceae","GENUS","3"
"Monstera xanthospatha Madison","Araceae","SPECIES","3"
"Morus nigra L.","Moraceae","SPECIES","3"
"Murraya paniculata (L.) Jack","Rutaceae","SPECIES","3"
"Myrcia fallax (A.Rich.) DC.","Myrtaceae","SPECIES","3"
"Myroxylon peruiferum L.f.","Fabaceae","SPECIES","3"
"Blighia sapida K.D.Koenig","Sapindaceae","SPECIES","3"
"Ctenidium malacodes Mitt.","Myuriaceae","SPECIES","3"
"Bomarea Mirb.","Alstroemeriaceae","GENUS","3"
"Cucurbitaceae","Cucurbitaceae","FAMILY","3"
"Cupania americana L.","Sapindaceae","SPECIES","3"
"Nectandra turbacensis (Kunth) Nees","Lauraceae","SPECIES","3"
"Acalypha wilkesiana Müll.Arg.","Euphorbiaceae","SPECIES","3"
"Cupressaceae","Cupressaceae","FAMILY","3"
"Cyathea brunnescens (Barrington) R.C.Moran","Cyatheaceae","SPECIES","3"
"Notopleura macrophylla (Ruiz & Pav.) C.M.Taylor","Rubiaceae","SPECIES","3"
"Ocotea cuneata (Griseb.) M.Gómez","Lauraceae","SPECIES","3"
"Ocotea prunifolia Rusby","Lauraceae","SPECIES","3"
"Octoblepharum albidum Hedw.","Octoblepharaceae","SPECIES","3"
"Breutelia subdisticha (Hampe) A.Jaeger","Bartramiaceae","SPECIES","3"
"Bromeliaceae","Bromeliaceae","FAMILY","3"
"Oncidium abortivum Rchb.f.","Orchidaceae","SPECIES","3"
"Oncidium adelaidae Königer","Orchidaceae","SPECIES","3"
"Opuntia Mill.","Cactaceae","GENUS","3"
"Cyclanthaceae","Cyclanthaceae","FAMILY","3"
"Oreopanax Decne. & Planch.","Araliaceae","GENUS","3"
"Browallia americana L.","Solanaceae","SPECIES","3"
"Brownea grandiceps Jacq.","Fabaceae","SPECIES","3"
"Ossaea DC.","Melastomataceae","GENUS","3"
"Cynodon nlemfuensis Vanderyst","Poaceae","SPECIES","3"
"Cyperus papyrus L.","Cyperaceae","SPECIES","3"
"Palicourea andina subsp. andina","Rubiaceae","SUBSPECIES","3"
"Palicourea cogolloi C.M.Taylor","Rubiaceae","SPECIES","3"
"Paspalum conjugatum P.J.Bergius","Poaceae","SPECIES","3"
"Paspalum plicatulum Michx.","Poaceae","SPECIES","3"
"Paspalum virgatum L.","Poaceae","SPECIES","3"
"Passiflora capsularis L.","Passifloraceae","SPECIES","3"
"Passiflora chelidonea Mast.","Passifloraceae","SPECIES","3"
"Passiflora leptomischa Harms","Passifloraceae","SPECIES","3"
"Passiflora suberosa L.","Passifloraceae","SPECIES","3"
"Desmodium barbatum (L.) Benth.","Fabaceae","SPECIES","3"
"Desmodium triflorum (L.) DC.","Fabaceae","SPECIES","3"
